# Typekit class table
# format: <PS family name>,<class index> (with no whitespace)
# TK_BLACKLETTER,0
Skolar Basic Lt,6
Skolar Basic XB,6
Skolar Web,6
SkolarWeb,6
Skranji,1
Slabo 13px,7
Slabo 27px,7
Slackey,1
Slim Jim,4
Sling,6
Slukoni,1
Smaragd LT Std,1
Smokum,1
Smythe,6
Sneakers Pro,1
Sneakers Script,1
Snell Roundhand,5
Snell Roundhand LT Std,5
Snicker,4
Snickles,2
Sniglet,1
Snippet,4
Snowburst One,1
Soap,1
Sofachrome Bk,1
Sofachrome El,1
Sofachrome Lt,1
Sofachrome Rg,1
Sofachrome Ul,1
Sofadi One,5
Sofia,5
Sofia Pro,4
Sofia Pro Condensed,4
Sofia Pro Extra Light Condensed,4
Sofia Pro Light Condensed,4
Sofia Pro Medium Condensed,4
Sofia Pro Semi Bold Condensed,4
Sofia Pro Soft,4
Sofia Pro Soft Light,4
Sofia Pro Soft Medium,4
Soft Sugar [fade],1
Soft Sugar [plain],2
Sokuxkcexdrbomwjmxqbywlmqee,2
Soleil,4
Soleto,4
Sommet,4
Sommet Black,4
Sommet Black Italic,4
Sommet Bold,4
Sommet Bold Italic,4
Sommet Heavy,4
Sommet Heavy Italic,4
Sommet Italic,4
Sommet Light,4
Sommet Light Italic,4
Sommet Rounded Black,4
Sommet Rounded Black Italic,4
Sommet Rounded Bold,4
Sommet Rounded Bold Italic,4
Sommet Rounded Heavy,4
Sommet Rounded Heavy Italic,4
Sommet Rounded Light,4
Sommet Rounded Light Italic,4
Sommet Rounded Regular,4
Sommet Rounded Regular Italic,4
Sommet Rounded Thin,4
Sommet Rounded Thin Italic,4
Sommet Slab Black,7
Sommet Slab Black Italic,7
Sommet Slab Bold,7
Sommet Slab Bold Italic,7
Sommet Slab Heavy,7
Sommet Slab Heavy Italic,7
Sommet Slab Italic,7
Sommet Slab Light,7
Sommet Slab Light Italic,7
Sommet Slab Regular,7
Sommet Slab Thin,7
Sommet Slab Thin Italic,7
Sommet Thin,4
Sommet Thin Italic,4
Sonata Std,4
Songti SC,6
Songti TC,6
Sonsie One,5
Sophisto OT AGauge,4
Sophisto OT AItalic,4
Sophisto OT BGauge,4
Sophisto OT BItalic,4
Sophisto OT CGauge,4
Sophisto OT CItalic,4
Sophisto OT DGauge,4
Sophisto OT DItalic,4
Sophisto OT EGauge,4
Sophisto OT EItalic,4
SophistoSCOSF OT AGauge,4
SophistoSCOSF OT BGauge,4
SophistoSCOSF OT CGauge,4
SouciSans,1
Source Code Pro,3
Source Sans Pro,4
Source Serif Pro,6
Sovba Black,4
Sovba Black Oblique,4
Sovba Bold,4
Sovba Bold Oblique,4
Sovba Light,4
Sovba Light Oblique,4
Sovba Medium,4
Sovba Medium Oblique,4
Sovba Oblique,4
Sovba Regular,4
Sovba Thin,4
Sovba Thin Oblique,4
Spartan LT Std,4
Special Elite,1
Spectrum MT Std,6
Spicy Rice,1
Spilt Ink,1
Spin Cycle 3D OT,1
Spin Cycle OT,1
Spinnaker,4
Spinoza Pro,6
Spirax,1
Sportrop,1
Spring LP Std,5
Spumoni LP Std,2
Squada One,4
Sree Krushnadevaraya,6
St Marie,7
Stalemate,5
Stalinist One,1
Stardos Stencil,1
StateFace,1
Stempel Garamond LT Std,6
Stempel Schneidler Std,6
Stencil,1
Stencil Std,1
Stevie Sans,4
Stint Ultra Condensed,7
Stint Ultra Expanded,7
Stoke,6
Strait,4
Strayhorn MT Std,4
Streetwise buddy,2
Strenuous Bk,1
Strenuous Bl,1
Strenuous Cast,1
Strenuous El,1
Strenuous Hv,1
Strenuous Lt,1
Strenuous Rg,1
Strenuous Three D,1
Strenuous Ul,1
Strong,4
Stroudley,4
Strumpf Std,1
Stud,1
Studebaker,1
Studz Std,1
Stymie,7
StymieBla,7
StymieConMed,7
StymieConReg,7
StymieDCDLig,7
StymieDCDReg,7
StymieLig,7
StymieMed,7
StymieSCLig,7
StymieSCReg,7
Subway Berlin SC,2
Subway Berlin Std,2
Subway NewYork SC,2
Subway NewYork Std,2
Subway Paris SC,2
Subway Paris Std,2
Sue Ellen Francisco ,2
Sui Generis Bk,4
Sui Generis El,4
Sui Generis Hv,4
Sui Generis Lt,4
Sui Generis Rg,4
Sui Generis Ul,4
Sukhumvit Set,4
Sumana,6
Sunflower,1
Sunshine,1
Sunshiney,2
Superclarendon,7
Superclarendon Bl,7
Superclarendon Lt,7
Superclarendon Rg,7
Supermercado,3
Suranna,6
Suravaram,6
Surface,4
Swanky and Moo Moo,2
Sweater School Rg,4
Sweater School Sb,4
Sweater School Xb,4
Swingdancer,5
Swister,2
Swister ExtraBold,2
Swister Light,2
Symbol,1
Symbol Signs,1
Symbol Std,1
Syncopate,1
Syntax LT Std,4
Synthemesc,1
Synthetique OT,1
Syqthkgkszzpadjuabikglsrcns,1
Tablet Gothic,4
Tablet Gothic Compressed,4
Tablet Gothic Condensed,4
Tablet Gothic Narrow,4
Tablet Gothic SemiCondensed,4
Tablet Gothic Wide,4
Tachyon,1
Tachyon Hairline,1
Tachyon Light,1
Tachyon Thin,1
Tagapagsalaysay Caps (Narrator),2
Tahoma,4
TamarilloJF,5
Tamil MN,4
Tamil Sangam MN,4
Tandelle Rg,4
Tangerine,5
Tauri,4
Tbmziglgzcrlbaprawkqmzhuktl,4
TeX Gyre Adventor,4
TeX Gyre Bonum,6
TeX Gyre Cursor,3
TeX Gyre Heros,4
TeX Gyre Heros Cn,4
TeX Gyre Pagella,6
TeX Gyre Schola,6
TeX Gyre Termes,6
Technique BRK,1
Technique OL BRK,1
Teeshirt,1
Tehuti,6
Teimer L OT,6
Teko,4
Tekton Pro,2
Tekton Pro Cond,2
Tekton Pro Ext,2
Tekton Pro Light,2
Tekton Pro LightCond,2
Tekton Pro LightExt,2
Telex,4
Telugu MN,4
Telugu Sangam MN,4
Tempo Std,4
Tenali Ramakrishna,4
Tenby Eight,1
Tenby Five,4
Tenby Five Light,4
Tenby Four,4
Tenby Four Light,4
Tenby Seven,1
Tenby Seven Light,1
Tenby Six,4
Tenby Six Light,4
Tenderness,4
Tenor Sans,4
Tenso,4
Terfens Bold,4
Terfens Bold Italic,4
Terfens Light,4
Terfens Light Italic,4
Terfens Regular,4
Terfens Regular Italic,4
Teutonic No1,0
Teutonic No2,0
Teutonic No3,0
Teutonic No4,0
Text Me One,4
Textbook New Web,4
Textbook New Web Bold,4
Textbook New Web ExtraBold,4
Textbook New Web Light,4
Tgbbktvfvfthvutlunyqrdmvgys,4
Tgwokksdaczlemnbhujttvdlkvo,4
Tgyihkybgifvewpqogjvqgfdxmw,1
Thabit,3
TharLon,4
The Girl Next Door,2
Theano Didot,6
Theano Modern,6
Theano Old Style,6
Thonburi,4
Tienne,6
TierraNueva Norte,1
TierraNueva Sur,5
Tight,1
Tilden Sans,4
Times,6
Times Europa LT Std,6
Times LT Std,6
Times New Roman,6
Times New Roman MT PS Std,6
Times New Roman MT Std,6
Times Ten LT Std,6
Timmana,4
Tinet,2
Tinos,6
Tiresias Infofont,4
Tisa Pro,6
Tisa Sans Pro,4
Titan One,1
Titillium,4
Titillium Web,4
Tiza,1
Tjswjxceupjcivcriqrzbrjlkwz,4
Tljkksyluxgwlxsfsjhraieexba,2
Tondo,4
Toolbox Std,1
Top Secret,1
Tornac,2
Tpbmdvcdguzggieltwsuwsgxybs,4
Trade Gothic LT Std,4
Trade Winds,1
Trajan Pro,6
Trajan Pro 3,6
Trajan Pro 3 Black,6
Trajan Pro 3 ExtraLight,6
Trajan Pro 3 Light,6
Trajan Pro 3 Semibold,6
Trajan Sans Pro,4
Trajan Sans Pro Black,4
Trajan Sans Pro ExtraLight,4
Trajan Sans Pro Light,4
Trajan Sans Pro Semibold,4
Transmute Lt,4
Transmute Rg,4
TrashHand,2
Trattatello,5
Trebuchet MS,4
Trendy University,1
Trocchi,7
Trochut,4
TroglodyteNF,1
Troika,1
True Crimes,1
Trump Gothic Pro,4
Trump Gothic Pro Medium,4
Trump Mediaeval LT Std,6
Trump Soft Pro,4
Trump Soft Pro Medium,4
Trump Town Pro,1
Trykker,6
Tuffy,4
Tulpen,4
Tulpen One,4
Tussilago Bk,4
Tussilago El,4
Tussilago Hv,4
Tussilago Lt,4
Tussilago Rg,4
Tussilago Ul,4
TussilagoRg,4
Tw Cen MT,4
TwentyFourNinetyOne,1
TypoSlabserif-Light,7
URW Antiqua,6
URWAntiquaExtBol,6
URWAntiquaMed,6
URWAntiquaUltBol,6
Ubuntu,4
Ubuntu Condensed,4
Ubuntu Light,4
Ubuntu Mono,3
Ubuntu Titling,4
Ubuntu-Title,4
Udmzslxugmxfktzglygmvbrjmwu,4
Uesqydlmpijtrimxortiwsyarrm,1
UglyQua,1
Ultra,7
Umbra Std,1
Umbrage,1
Uncial Antiqua,1
Undercover,1
Underdog,1
Underwood Champion,1
Unica One,4
UnifrakturCook,0
UnifrakturMaguntia,0
Univers LT Std,4
Universal Std,4
Universal fruitcake,2
University Std,6
Uniwars Lt,1
Uniwars Rg,1
Uniwars Sb,1
Unkempt,1
Unlock,1
Unna,6
UpperEastSide,1
Uppercut Angle,2
Urbana Black,4
Urbana Bold,4
Urbana Light,4
Urbana Medium,4
Urbana SemiBold,4
Usual,4
Usurp,1
Utility,1
Utopia Std,6
Utopia Std Caption,6
Utopia Std Display,6
Utopia Std Semibold,6
Utopia Std Semibold Caption,6
Utopia Std Semibold Display,6
Utopia Std Semibold Subhead,6
Utopia Std Subhead,6
VAG Rounded Std,4
VAG-HandWritten,2
VAGRundschriftD,4
VAGRundschriftDLig,4
VM74 OT Regular,1
VT323,1
VTC Letterer Pro,2
Vadotlfihsrhpqywnpmniazllfb,6
Vampiro One,5
VanBerger,1
Vanilla,1
Varela,4
Varela Round,4
Vast Shadow,1
Vbzvqjqjmpeccmhwaliiafjeovo,4
Vectora LT Std,4
Veggieburger,1
Velino Poster Italic,7
Velino Poster Regular,7
Verdana,4
Verily Serif Mono,3
Versailles LT Std,7
Verve Std,1
Verveine,2
Vesper Libre,6
Veteran Typewriter,1
Vgzewcksizgrlajnrqnbyikvupv,4
Vibur,5
Vidaloka ,6
Vidange Pro Bold,1
Vidange Pro BoldItalic,1
Vidange Pro Light,1
Vidange Pro LightItalic,1
Vidange Pro Medium,1
Vidange Pro MediumItalic,1
Vidange Pro SemiBold,1
Vidange Pro SemiBoldItalic,1
Viga,4
Vinyl OT Oblique,4
Vinyl OT Regular,4
Virgo 01,1
Visigoth Std,1
Vitamin,1
Vitamin outlined,1
Viva Std,1
Viva Std Condensed,1
Viva Std ExtraExtended,1
Viva Std Light,1
Viva Std Light Condensed,1
Viva Std Light ExtraExtended,1
Vjizrdokiftrgeuzwnfczrauxay,6
Vjpbriznprsuayzcooxevkxotuy,4
Voces,4
Volkhov,6
Vollkorn,6
Vollkorn Bold,6
Vollkorn Bold Italic,6
Vollkorn Italic,6
Voltaire,4
Voluta Script Pro,5
Vortice,4
Vox,1
Vox Light,1
Vox Medium,1
Vox Round,1
Vox Round Light,1
Vox Round Medium,1
Vox Round Semibold,1
Vox Semibold,1
Vxkqbkfuhzoodrnrntawxwgsrwf,4
WC Mano Negra Bta,2
WC ROUGHTRAD Bta,2
WC Rhesus A Bta,1
WC Rhesus B Bta,1
WC Sold Out A Bta,1
WC Sold Out B Bta,1
WC Sold Out C Bta,1
WC Wunderbach Bta,1
WC Wunderbach Mix Bta,1
WC Wunderbach Rough Bta,1
WC Wunderbach Rounded,1
WTR Fatboy,7
WTR French Clarendon Ornamented,1
WTR Gothic Open Shaded,1
WTR Roycroft,1
Wagnasty,2
Waiting for the Sunrise,2
Walkway Black,4
Walkway Bold,4
Walkway Oblique,4
Walkway Oblique Black,4
Walkway Oblique Bold,4
Walkway Oblique SemiBold,4
Walkway Oblique UltraBold,4
Walkway SemiBold,4
Walkway UltraBold,4
Wallpoet,1
Walnut,1
Walter Turncoat,2
Warnes,1
Warnock Pro,6
Warnock Pro Caption,6
Warnock Pro Display,6
Warnock Pro Light,6
Warnock Pro Light Caption,6
Warnock Pro Light Display,6
Warnock Pro SmBd,6
Warnock Pro SmBd Caption,6
Warnock Pro SmBd Display,6
Water Street,1
Water Street Detour,1
Waters Titling Pro,6
Wawati SC,2
Wawati TC,2
Wayfinding Sans CnN,4
Wayfinding Sans ExN,4
Wayfinding Sans RgN,4
Web Serveroff,4
Web Symbols,1
WebFontFont,4
WebHostingHub-Glyphs,1
Webdings,1
Weibei SC,6
Weibei TC,6
Weidemann Std,6
Weiss Std,6
Wellfleet,7
Wendy LP Std,2
Wendy One,4
Westsac,1
White Rabbit,3
Whitehall,4
Wide Latin,6
Wide awake,1
Wide awake Black,1
Wiesbaden Swing LT Std,2
Wilhelm Klingspor Gotisch LT Std,0
Wilke LT Std,6
Willow Std,6
Windsong,5
Wingdings,1
Wingdings 2,1
Wingdings 3,1
WinterthurCondensed,4
Wire One,4
Wittenberger Fraktur MT Std,0
Wjfgohompmxjtqfzonfdyzsmvgm,6
WoodenNickelBlack,1
Wordy Diva,2
Work Sans,4
Xenara,4
Xenophone,1
Xingkai SC,5
Xrinegdtuwobbhtpdbuwyiobuji,2
Xujyrgmsecaqgoqfodxhdcrkfmf,4
Xwbrwfxrrknbxltxtehudoyonns,4
Xynvdinvsjatyskkauzglufdoaa,4
Xzvnynwdylwojbbfajwhknfieoa,6
Yanone Kaffeesatz,4
Yanone Tagesschrift,6
Yataghan,1
Year supply of fairy cakes,2
Yellow Magician,1
Yellowtail,5
Yeseva One,6
Yesterdays meal,2
Yesteryear,5
Yew Basturd,2
Yflzdycinazbobydrqxryjrhmrp,4
Yhtanxcrwpttjvalerapfkyjjlq,4
Yokawerad,6
Youngblood,5
YuGothic,4
YuMincho,6
Yuanti SC,2
Yukarimobile,1
Yuppy SC,2
Yuppy TC,2
Yuxllatklxaspjdhczkhfcotdsu,4
Ywgzbstjkdwtdrheuakrzfddrms,4
Yxdhgoeaxhpyxgojukddzwrjhae,1
Yzxjhheuhpplixtvaqqykyfgfsc,4
Zalamander,5
Zalamander Extrabold,1
Zalamander Extralight,1
Zalamander Light,1
Zalamander Semibold,1
ZalamanderCaps,1
ZalamanderCaps Extrabold,1
ZalamanderCaps Extralight,1
ZalamanderCaps Light,1
ZalamanderCaps Semibold,1
Zalderdash,1
Zambajoun,1
Zantroke,7
Zapf Dingbats,1
Zapfino,5
Zebrawood Std,1
Zeekdqamqawbezcdtklxewgqdmi,4
Zekton Rg,1
Zenda,0
Zero & Zero Is,1
Zeyada,2
Zgfajmcuonxzvdbbssaejpiskxn,6
Zipty Do Std,2
Znikomit,6
ZnikomitNo24,1
Zsazsa Galore,1
Zubilo Web Black,1
Zubilo Web Inline,1
Zubilo Web Lined,1
Zubilo Web Shadow,1
\007F,4
exotica,1
itsadzoke,1
itsadzokeS01,1
jr!hand,2
junction regular,4
justanotherfoundry,4
kawoszeh,1
konstytucyja,5
odstemplik,5
okolaks,4
saxMono,3
spinwerad,6
spinweradC,6
